trial,dataset,family,pr(Y=1|S=mc),DP,"t(P(S=1), DP)","t(P(S=1), DP_ground_truth)",I_v(X_to_S)
1,compas,mlp_one_layer,0.71,0.11980574,0.001793435,0.004125882,0.041533001
1,compas,mlp_two_layer,0.71,0.121836609,0.001854766,0.004125882,0.044407211
1,compas,mlp_three_layer,0.71,0.128459111,0.002061927,0.004125882,0.042505537
1,compas,sgd_lr,0.73,0.095356021,0.001136043,0.005561519,0.017675573
1,compas,mlp_one_layer,0.73,0.089898188,0.001009705,0.005561519,0.042419116
1,compas,mlp_two_layer,0.73,0.089413511,0.000998846,0.005561519,0.044573865
1,compas,mlp_three_layer,0.73,0.090337647,0.001019602,0.005561519,0.035278345
1,compas,sgd_lr,0.75,0.081214201,0.000824039,0.006159627,0.022640709
1,compas,mlp_one_layer,0.75,0.06638705,0.000550601,0.006159627,0.04841798
1,compas,mlp_two_layer,0.75,0.070619454,0.00062305,0.006159627,0.044126939
1,compas,mlp_three_layer,0.75,0.072813295,0.000662365,0.006159627,0.042124707
1,compas,sgd_lr,0.77,0.074153967,0.000686983,0.008441254,0.01794176
1,compas,mlp_one_layer,0.77,0.081521304,0.000830283,0.008441254,0.044922626
1,compas,mlp_two_layer,0.77,0.080604861,0.000811719,0.008441254,0.039697514
1,compas,mlp_three_layer,0.77,0.082768872,0.000855892,0.008441254,0.037510677
1,compas,sgd_lr,0.79,0.048784352,0.000297317,0.010167205,0.015352039
1,compas,mlp_one_layer,0.79,0.057848921,0.000418075,0.010167205,0.03944767
1,compas,mlp_two_layer,0.79,0.052831489,0.000348695,0.010167205,0.037792099
1,compas,mlp_three_layer,0.79,0.047531603,0.000282242,0.010167205,0.028833844
1,compas,sgd_lr,0.81,0.050937214,0.000324138,0.011577115,0.010120284
1,compas,mlp_one_layer,0.81,0.043521048,0.000236621,0.011577115,0.034254836
1,compas,mlp_two_layer,0.81,0.040632614,0.000206254,0.011577115,0.033432614
1,compas,mlp_three_layer,0.81,0.050394446,0.000317267,0.011577115,0.019143875
1,compas,sgd_lr,0.83,0.038288675,0.000183144,0.012923281,0.012847503
1,compas,mlp_one_layer,0.83,0.017906504,4.01E-05,0.012923281,0.04484314
1,compas,mlp_two_layer,0.83,0.022407702,6.27E-05,0.012923281,0.04822943
1,compas,mlp_three_layer,0.83,0.001982982,4.91E-07,0.012923281,0.060304454
1,compas,sgd_lr,0.85,0.007762521,7.53E-06,0.014091331,0.010719792
1,compas,mlp_one_layer,0.85,0.016909047,3.57E-05,0.014091331,0.036521473
1,compas,mlp_two_layer,0.85,0.017236718,3.71E-05,0.014091331,0.037151784
1,compas,mlp_three_layer,0.85,0.020350456,5.17E-05,0.014091331,0.030125857
1,compas,sgd_lr,0.87,0.009426467,1.11E-05,0.015808327,0.008932137
1,compas,mlp_one_layer,0.87,0.009952908,1.24E-05,0.015808327,0.029986274
1,compas,mlp_two_layer,0.87,0.017415076,3.79E-05,0.015808327,0.030827972
1,compas,mlp_three_layer,0.87,0.002751055,9.45E-07,0.015808327,0.02976013
1,compas,sgd_lr,0.89,0.015014773,2.82E-05,0.018283116,0.0079563
1,compas,mlp_one_layer,0.89,0.00350531,1.53E-06,0.018283116,0.047061748
1,compas,mlp_two_layer,0.89,0.003807389,1.81E-06,0.018283116,0.03219077
1,compas,mlp_three_layer,0.89,0.010945341,1.50E-05,0.018283116,0.028038482
1,compas,sgd_lr,0.91,0.000445425,2.48E-08,0.01915304,0.009792102
1,compas,mlp_one_layer,0.91,0.014364612,2.58E-05,0.01915304,0.031966979
1,compas,mlp_two_layer,0.91,0.01461378,2.67E-05,0.01915304,0.034070626
1,compas,mlp_three_layer,0.91,7.85E-05,7.70E-10,0.01915304,0.034994616
1,compas,sgd_lr,0.93,0.000406174,2.06E-08,0.020770967,0.00903533
1,compas,mlp_one_layer,0.93,0.000347297,1.51E-08,0.020770967,0.035100315
1,compas,mlp_two_layer,0.93,0.000733845,6.73E-08,0.020770967,0.041344183
1,compas,mlp_three_layer,0.93,0,0,0.020770967,0.038176779
1,compas,sgd_lr,0.95,0.000406174,2.06E-08,0.02341095,0.007570465
1,compas,mlp_one_layer,0.95,0.011164678,1.56E-05,0.02341095,0.033572052
1,compas,mlp_two_layer,0.95,0.010450459,1.36E-05,0.02341095,0.027855418
1,compas,mlp_three_layer,0.95,0,0,0.02341095,0.026017736
1,dutch_census,sgd_lr,0.05,0.152734413,0.002916908,0.013245526,0.091429256
1,dutch_census,mlp_one_layer,0.05,0.174001169,0.003786127,0.013245526,0.161476724
1,dutch_census,mlp_two_layer,0.05,0.187614081,0.004402015,0.013245526,0.189069834
1,dutch_census,mlp_three_layer,0.05,0.177390929,0.003935146,0.013245526,0.186875524
1,dutch_census,sgd_lr,0.07,0.146816829,0.002695193,0.011415047,0.088304224
1,dutch_census,mlp_one_layer,0.07,0.168979602,0.003570665,0.011415047,0.156721196
1,dutch_census,mlp_two_layer,0.07,0.178109714,0.003967115,0.011415047,0.187801815
1,dutch_census,mlp_three_layer,0.07,0.17747267,0.003938776,0.011415047,0.170227868
1,dutch_census,sgd_lr,0.09,0.142285068,0.002531331,0.009884274,0.083673494
1,dutch_census,mlp_one_layer,0.09,0.169138761,0.003577397,0.009884274,0.156216087
1,dutch_census,mlp_two_layer,0.09,0.169098815,0.003575706,0.009884274,0.184518628
1,dutch_census,mlp_three_layer,0.09,0.143382793,0.002570551,0.009884274,0.18768515
1,dutch_census,sgd_lr,0.11,0.147259718,0.002711483,0.008907284,0.080238705
1,dutch_census,mlp_one_layer,0.11,0.165894272,0.003441415,0.008907284,0.145555013
1,dutch_census,mlp_two_layer,0.11,0.185141902,0.004286714,0.008907284,0.176414406
1,dutch_census,mlp_three_layer,0.11,0.174773244,0.003819816,0.008907284,0.166087032
1,dutch_census,sgd_lr,0.13,0.132276174,0.002187646,0.007448834,0.074614333
1,dutch_census,mlp_one_layer,0.13,0.141931004,0.002518745,0.007448834,0.139813881
1,dutch_census,mlp_two_layer,0.13,0.160657812,0.00322751,0.007448834,0.16915409
1,dutch_census,mlp_three_layer,0.13,0.144575248,0.002613498,0.007448834,0.196846081
1,dutch_census,sgd_lr,0.15,0.126471664,0.001999821,0.006012131,0.073679222
1,dutch_census,mlp_one_layer,0.15,0.151052964,0.002853017,0.006012131,0.137761329
1,dutch_census,mlp_two_layer,0.15,0.16607921,0.003449095,0.006012131,0.15704401
1,dutch_census,mlp_three_layer,0.15,0.166463654,0.003465088,0.006012131,0.199057521
1,dutch_census,sgd_lr,0.17,0.121805811,0.001854956,0.005417341,0.069924843
1,dutch_census,mlp_one_layer,0.17,0.133063401,0.002213769,0.005417341,0.131450267
1,dutch_census,mlp_two_layer,0.17,0.145431076,0.00264454,0.005417341,0.164810004
1,dutch_census,mlp_three_layer,0.17,0.147893054,0.002734864,0.005417341,0.182296063
1,dutch_census,sgd_lr,0.19,0.11068967,0.001531779,0.004422488,0.069104867
1,dutch_census,mlp_one_layer,0.19,0.115047196,0.001654779,0.004422488,0.129333675
1,dutch_census,mlp_two_layer,0.19,0.129316747,0.002090829,0.004422488,0.14640412
1,dutch_census,mlp_three_layer,0.19,0.120969185,0.001829557,0.004422488,0.178137911
1,dutch_census,sgd_lr,0.21,0.107598202,0.001447398,0.003258583,0.065424615
1,dutch_census,mlp_one_layer,0.21,0.123991651,0.001922143,0.003258583,0.127795743
1,dutch_census,mlp_two_layer,0.21,0.127869052,0.002044267,0.003258583,0.146045462
1,dutch_census,mlp_three_layer,0.21,0.122969338,0.001890571,0.003258583,0.152927396
1,dutch_census,sgd_lr,0.23,0.093811721,0.00110021,0.002559628,0.0604107
1,dutch_census,mlp_one_layer,0.23,0.106636612,0.001421639,0.002559628,0.120683963
1,dutch_census,mlp_two_layer,0.23,0.105151883,0.001382321,0.002559628,0.144842529
1,dutch_census,mlp_three_layer,0.23,0.119406206,0.001782576,0.002559628,0.153956328
1,dutch_census,sgd_lr,0.25,0.088826362,0.000986369,0.001888105,0.062976511
1,dutch_census,mlp_one_layer,0.25,0.103752045,0.001345756,0.001888105,0.12322717
1,dutch_census,mlp_two_layer,0.25,0.105244333,0.001384753,0.001888105,0.144022386
1,dutch_census,mlp_three_layer,0.25,0.096113829,0.001154877,0.001888105,0.190318527
1,dutch_census,sgd_lr,0.27,0.073852422,0.000681821,0.001418205,0.060037232
1,dutch_census,mlp_one_layer,0.27,0.10562787,0.001394866,0.001418205,0.115002383
1,dutch_census,mlp_two_layer,0.27,0.101900818,0.001298154,0.001418205,0.143313286
1,dutch_census,mlp_three_layer,0.27,0.080165629,0.000803384,0.001418205,0.135200576
1,dutch_census,sgd_lr,0.29,0.059196846,0.000438053,0.000845555,0.05685411
1,dutch_census,mlp_one_layer,0.29,0.063566414,0.000505112,0.000845555,0.114868487
1,dutch_census,mlp_two_layer,0.29,0.072877095,0.00066393,0.000845555,0.140513032
1,dutch_census,mlp_three_layer,0.29,0.090457572,0.001022933,0.000845555,0.180966066
1,dutch_census,sgd_lr,0.31,0.0467244,0.000272903,0.000576546,0.054736681
1,dutch_census,mlp_one_layer,0.31,0.040684849,0.000206911,0.000576546,0.114069427
1,dutch_census,mlp_two_layer,0.31,0.061420824,0.000471587,0.000576546,0.141077885
1,dutch_census,mlp_three_layer,0.31,0.046381121,0.000268908,0.000576546,0.113980275
1,dutch_census,sgd_lr,0.33,0.042399895,0.000224724,0.000260739,0.054923309
1,dutch_census,mlp_one_layer,0.33,0.047052913,0.000276754,0.000260739,0.113351172
1,dutch_census,mlp_two_layer,0.33,0.031672293,0.000125393,0.000260739,0.137115213
1,dutch_census,mlp_three_layer,0.33,0.033095148,0.000136913,0.000260739,0.183024582
1,dutch_census,sgd_lr,0.35,0.023192683,6.72E-05,6.57E-05,0.052978714
1,dutch_census,mlp_one_layer,0.35,0.020773096,5.39E-05,6.57E-05,0.108784618
1,dutch_census,mlp_two_layer,0.35,0.024559849,7.54E-05,6.57E-05,0.136131997
1,dutch_census,mlp_three_layer,0.35,0.031974006,0.000127793,6.57E-05,0.126358007
1,dutch_census,sgd_lr,0.37,0.016049737,3.22E-05,1.96E-06,0.051551891
1,dutch_census,mlp_one_layer,0.37,0.021446182,5.75E-05,1.96E-06,0.110252404
1,dutch_census,mlp_two_layer,0.37,0.026460468,8.75E-05,1.96E-06,0.126758337
1,dutch_census,mlp_three_layer,0.37,0.025520017,8.14E-05,1.96E-06,0.14308904
1,dutch_census,sgd_lr,0.39,0.002512549,7.89E-07,3.42E-05,0.052272691
1,dutch_census,mlp_one_layer,0.39,0.007955135,7.91E-06,3.42E-05,0.11090456
1,dutch_census,mlp_two_layer,0.39,0.004813908,2.90E-06,3.42E-05,0.124069406
1,dutch_census,mlp_three_layer,0.39,0.000158998,3.16E-09,3.42E-05,0.174770106
1,dutch_census,sgd_lr,0.41,0.02293553,6.58E-05,0.000192322,0.051359989
1,dutch_census,mlp_one_layer,0.41,0.024161565,7.30E-05,0.000192322,0.098648449
1,dutch_census,mlp_two_layer,0.41,0.016361542,3.35E-05,0.000192322,0.125636689
1,dutch_census,mlp_three_layer,0.41,0.012648658,2.00E-05,0.000192322,0.10362479
1,dutch_census,sgd_lr,0.43,0.024922385,7.76E-05,0.000370062,0.049972671
1,dutch_census,mlp_one_layer,0.43,0.023024407,6.63E-05,0.000370062,0.104209161
1,dutch_census,mlp_two_layer,0.43,0.020903263,5.46E-05,0.000370062,0.12553343
1,dutch_census,mlp_three_layer,0.43,0.021654365,5.86E-05,0.000370062,0.095873893
1,dutch_census,sgd_lr,0.45,0.03920064,0.00019209,0.000728867,0.049551845
1,dutch_census,mlp_one_layer,0.45,0.036435375,0.000165944,0.000728867,0.100436346
1,dutch_census,mlp_two_layer,0.45,0.063496325,0.000503999,0.000728867,0.127247987
1,dutch_census,mlp_three_layer,0.45,0.033100327,0.000136955,0.000728867,0.145984752
1,dutch_census,sgd_lr,0.47,0.044823671,0.000251151,0.001078205,0.049922883
1,dutch_census,mlp_one_layer,0.47,0.04688039,0.000274729,0.001078205,0.10589956
1,dutch_census,mlp_two_layer,0.47,0.056140931,0.000393991,0.001078205,0.128666865
1,dutch_census,mlp_three_layer,0.47,0.056367555,0.000397178,0.001078205,0.170885355
1,dutch_census,sgd_lr,0.49,0.061456104,0.000472129,0.00163162,0.050775067
1,dutch_census,mlp_one_layer,0.49,0.044520543,0.000247766,0.00163162,0.102078483
1,dutch_census,mlp_two_layer,0.49,0.06386523,0.000509873,0.00163162,0.127662093
1,dutch_census,mlp_three_layer,0.49,0.074163833,0.000687584,0.00163162,0.121634161
1,dutch_census,sgd_lr,0.51,0.072143208,0.000650625,0.002248736,0.04990665
1,dutch_census,mlp_one_layer,0.51,0.083517617,0.00087198,0.002248736,0.100082815
1,dutch_census,mlp_two_layer,0.51,0.085038515,0.000904031,0.002248736,0.117778637
1,dutch_census,mlp_three_layer,0.51,0.077022894,0.000741624,0.002248736,0.119902258
1,dutch_census,sgd_lr,0.53,0.090900562,0.001032978,0.003242359,0.050427475
1,dutch_census,mlp_one_layer,0.53,0.096737661,0.001169919,0.003242359,0.103725907
1,dutch_census,mlp_two_layer,0.53,0.10268732,0.001318273,0.003242359,0.12013007
1,dutch_census,mlp_three_layer,0.53,0.092293278,0.001064878,0.003242359,0.17095192
1,dutch_census,sgd_lr,0.55,0.108723171,0.001477827,0.004096168,0.052067918
1,dutch_census,mlp_one_layer,0.55,0.119136384,0.001774527,0.004096168,0.10323627
1,dutch_census,mlp_two_layer,0.55,0.11629921,0.001690999,0.004096168,0.138606344
1,dutch_census,mlp_three_layer,0.55,0.110212273,0.001518593,0.004096168,0.123993377
1,dutch_census,sgd_lr,0.57,0.112841834,0.001591935,0.004720858,0.052264106
1,dutch_census,mlp_one_layer,0.57,0.110551457,0.001527956,0.004720858,0.106915603
1,dutch_census,mlp_two_layer,0.57,0.123367651,0.001902841,0.004720858,0.126808353
1,dutch_census,mlp_three_layer,0.57,0.119440268,0.001783593,0.004720858,0.146016237
1,dutch_census,sgd_lr,0.59,0.125745285,0.00197691,0.005943216,0.05386639
1,dutch_census,mlp_one_layer,0.59,0.142777118,0.002548874,0.005943216,0.10535076
1,dutch_census,mlp_two_layer,0.59,0.13560218,0.002299071,0.005943216,0.122517137
1,dutch_census,mlp_three_layer,0.59,0.14228452,0.002531312,0.005943216,0.149740971
1,dutch_census,sgd_lr,0.61,0.138966472,0.002414597,0.006981447,0.054256784
1,dutch_census,mlp_one_layer,0.61,0.15083958,0.002844959,0.006981447,0.104761804
1,dutch_census,mlp_two_layer,0.61,0.145831319,0.002659121,0.006981447,0.128199812
1,dutch_census,mlp_three_layer,0.61,0.152145388,0.002894446,0.006981447,0.123789815
1,dutch_census,sgd_lr,0.63,0.14974028,0.00280363,0.008051633,0.054745591
1,dutch_census,mlp_one_layer,0.63,0.149174085,0.002782462,0.008051633,0.10534108
1,dutch_census,mlp_two_layer,0.63,0.170753498,0.003646056,0.008051633,0.135958126
1,dutch_census,mlp_three_layer,0.63,0.174626842,0.003813416,0.008051633,0.145462751
1,dutch_census,sgd_lr,0.65,0.161087845,0.003244818,0.009496955,0.056048926
1,dutch_census,mlp_one_layer,0.65,0.17063334,0.003640924,0.009496955,0.104344771
1,dutch_census,mlp_two_layer,0.65,0.180833272,0.004089425,0.009496955,0.129940917
1,dutch_census,mlp_three_layer,0.65,0.167324306,0.003501025,0.009496955,0.141503846
1,dutch_census,sgd_lr,0.67,0.174949655,0.003827534,0.011082915,0.057097716
1,dutch_census,mlp_one_layer,0.67,0.176988544,0.003917306,0.011082915,0.105858048
1,dutch_census,mlp_two_layer,0.67,0.195752702,0.004792422,0.011082915,0.128687173
1,dutch_census,mlp_three_layer,0.67,0.185233658,0.004290966,0.011082915,0.133965129
1,dutch_census,sgd_lr,0.69,0.193822642,0.004698335,0.012234087,0.059543973
1,dutch_census,mlp_one_layer,0.69,0.203389586,0.005173868,0.012234087,0.107790496
1,dutch_census,mlp_two_layer,0.69,0.208441064,0.005434218,0.012234087,0.135069013
1,dutch_census,mlp_three_layer,0.69,0.209880176,0.005509561,0.012234087,0.157865671
1,dutch_census,sgd_lr,0.71,0.204092121,0.005209693,0.013856538,0.062208588
1,dutch_census,mlp_one_layer,0.71,0.222670357,0.006202009,0.013856538,0.111125931
1,dutch_census,mlp_two_layer,0.71,0.224575268,0.006308652,0.013856538,0.13243316
1,dutch_census,mlp_three_layer,0.71,0.227309918,0.006463339,0.013856538,0.12603002
1,dutch_census,sgd_lr,0.73,0.216719321,0.005874718,0.015806745,0.063784789
1,dutch_census,mlp_one_layer,0.73,0.233478565,0.006819168,0.015806745,0.109156622
1,dutch_census,mlp_two_layer,0.73,0.240744855,0.007250572,0.015806745,0.143090105
1,dutch_census,mlp_three_layer,0.73,0.236402761,0.006991185,0.015806745,0.153441078
1,dutch_census,sgd_lr,0.75,0.22613466,0.00639663,0.017507754,0.06485531
1,dutch_census,mlp_one_layer,0.75,0.2469381,0.007628738,0.017507754,0.114557424
1,dutch_census,mlp_two_layer,0.75,0.236242891,0.006981725,0.017507754,0.136325784
1,dutch_census,mlp_three_layer,0.75,0.246508472,0.007602193,0.017507754,0.174152638
1,dutch_census,sgd_lr,0.77,0.2467175,0.007615102,0.019694373,0.069176214
1,dutch_census,mlp_one_layer,0.77,0.26229995,0.008608357,0.019694373,0.12017239
1,dutch_census,mlp_two_layer,0.77,0.260411962,0.008484763,0.019694373,0.147864273
1,dutch_census,mlp_three_layer,0.77,0.263343833,0.008677077,0.019694373,0.155777445
1,dutch_census,sgd_lr,0.79,0.252987808,0.008007445,0.021470035,0.069656856
1,dutch_census,mlp_one_layer,0.79,0.270725483,0.009170844,0.021470035,0.121885008
1,dutch_census,mlp_two_layer,0.79,0.265289954,0.008805925,0.021470035,0.144268762
1,dutch_census,mlp_three_layer,0.79,0.270730796,0.009171204,0.021470035,0.164097382
1,dutch_census,sgd_lr,0.81,0.266161449,0.008863933,0.02371025,0.07592031
1,dutch_census,mlp_one_layer,0.81,0.266567781,0.008891045,0.02371025,0.123579603
1,dutch_census,mlp_two_layer,0.81,0.285030696,0.010166756,0.02371025,0.148650202
1,dutch_census,mlp_three_layer,0.81,0.281296205,0.009901799,0.02371025,0.170587209
1,dutch_census,sgd_lr,0.83,0.281904163,0.009944693,0.026007472,0.080722029
1,dutch_census,mlp_one_layer,0.83,0.301190482,0.011353742,0.026007472,0.128811454
1,dutch_census,mlp_two_layer,0.83,0.29641325,0.010995993,0.026007472,0.161574622
1,dutch_census,mlp_three_layer,0.83,0.29542246,0.010922516,0.026007472,0.150845198
1,dutch_census,sgd_lr,0.85,0.294617675,0.010863016,0.028332497,0.082304215
1,dutch_census,mlp_one_layer,0.85,0.317411982,0.01261142,0.028332497,0.133471302
1,dutch_census,mlp_two_layer,0.85,0.304619325,0.011614059,0.028332497,0.156681255
1,dutch_census,mlp_three_layer,0.85,0.319406746,0.012770656,0.028332497,0.18183061
1,dutch_census,sgd_lr,0.87,0.30821445,0.011890181,0.031097139,0.084735188
1,dutch_census,mlp_one_layer,0.87,0.289436085,0.010483827,0.031097139,0.134811059
1,dutch_census,mlp_two_layer,0.87,0.327629745,0.013437669,0.031097139,0.151953585
1,dutch_census,mlp_three_layer,0.87,0.327917016,0.01346128,0.031097139,0.183698045
1,dutch_census,sgd_lr,0.89,0.314297179,0.01236478,0.033168606,0.090520148
1,dutch_census,mlp_one_layer,0.89,0.350709159,0.015400913,0.033168606,0.145899157
1,dutch_census,mlp_two_layer,0.89,0.338481403,0.014344016,0.033168606,0.176448776
1,dutch_census,mlp_three_layer,0.89,0.333785836,0.013948188,0.033168606,0.172292262
1,dutch_census,sgd_lr,0.91,0.331990223,0.013798292,0.035844086,0.092996048
1,dutch_census,mlp_one_layer,0.91,0.348279415,0.015187894,0.035844086,0.146343058
1,dutch_census,mlp_two_layer,0.91,0.343779616,0.014797328,0.035844086,0.175124208
1,dutch_census,mlp_three_layer,0.91,0.353934325,0.015685971,0.035844086,0.179143707
1,dutch_census,sgd_lr,0.93,0.344424531,0.01485299,0.038245768,0.098929909
1,dutch_census,mlp_one_layer,0.93,0.361804168,0.016392582,0.038245768,0.155520068
1,dutch_census,mlp_two_layer,0.93,0.36599997,0.016775709,0.038245768,0.183598226
1,dutch_census,mlp_three_layer,0.93,0.357546063,0.016008316,0.038245768,0.194005719
1,dutch_census,sgd_lr,0.95,0.355128361,0.015792173,0.041734577,0.105028669
1,dutch_census,mlp_one_layer,0.95,0.373599662,0.017480983,0.041734577,0.158725818
1,dutch_census,mlp_two_layer,0.95,0.38047151,0.018131288,0.041734577,0.184412137
1,dutch_census,mlp_three_layer,0.95,0.384032432,0.01847297,0.041734577,0.17508085
1,census_income,sgd_lr,0.05,0.169768838,0.003195295,0.007320571,0.18825664
1,census_income,mlp_one_layer,0.05,0.226886429,0.005709471,0.007320571,0.34986359
1,census_income,mlp_two_layer,0.05,0.236217321,0.006189241,0.007320571,0.327971809
1,census_income,mlp_three_layer,0.05,0.216822827,0.005213778,0.007320571,0.328795293
1,census_income,sgd_lr,0.07,0.161072036,0.002876153,0.006191622,0.185756949
1,census_income,mlp_one_layer,0.07,0.207023387,0.00475278,0.006191622,0.348363279
1,census_income,mlp_two_layer,0.07,0.18000934,0.003592643,0.006191622,0.321405604
1,census_income,mlp_three_layer,0.07,0.177576718,0.003496142,0.006191622,0.33005952
1,census_income,sgd_lr,0.09,0.145299343,0.002340237,0.005173145,0.184658987
1,census_income,mlp_one_layer,0.09,0.19292173,0.004126914,0.005173145,0.345533884
1,census_income,mlp_two_layer,0.09,0.175705274,0.003422798,0.005173145,0.324580464
1,census_income,mlp_three_layer,0.09,0.198445293,0.004366789,0.005173145,0.3183646
1,census_income,sgd_lr,0.11,0.140058394,0.002174396,0.004249891,0.188481052
1,census_income,mlp_one_layer,0.11,0.172346068,0.0032931,0.004249891,0.348817397
1,census_income,mlp_two_layer,0.11,0.134040294,0.001991488,0.004249891,0.330801859
1,census_income,mlp_three_layer,0.11,0.142950372,0.002265153,0.004249891,0.332028704
1,census_income,sgd_lr,0.13,0.122102044,0.001652449,0.003356716,0.188534244
1,census_income,mlp_one_layer,0.13,0.147132031,0.002399669,0.003356716,0.348954897
1,census_income,mlp_two_layer,0.13,0.126236657,0.001766288,0.003356716,0.327658854
1,census_income,mlp_three_layer,0.13,0.118120738,0.001546418,0.003356716,0.336944404
1,census_income,sgd_lr,0.15,0.112393845,0.001400067,0.002527134,0.193421834
1,census_income,mlp_one_layer,0.15,0.125073502,0.001733879,0.002527134,0.357320107
